urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
36.0,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,152.8,4.0,64.0,8.9,205.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
54.0,6.7,Super AMOLED,FHD+,60.0,4500.0,Var,25.0,Yok,12.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,10.0,,8.0,128.0,8.7,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
53.0,6.78,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,446.1,8.0,256.0,6.8,162.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
40.0,6.7,PLS,HD+,60.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,247.7,4.0,128.0,8.0,189.0,Plastik,Yok,Var,Var,Var,Var,5.3,Yok,Android,Yok
52.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,439.3,8.0,256.0,8.4,206.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
61.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,100.0,Yok,200.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,560.4,12.0,512.0,8.7,189.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
56.0,5.8,OLED,FHD+,60.0,3046.0,Var,18.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,1144400.0,4.0,64.0,8.1,188.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
24.0,5.5,TFT LCD,FHD,60.0,3300.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,16.0,8.0,167.0,Metal,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
69.0,6.28,AMOLED,FHD+,120.0,4500.0,Var,67.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1205200.0,12.0,256.0,8.16,180.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
41.0,6.4,Super AMOLED,FHD+,60.0,4000.0,Var,15.0,Yok,25.0,Yok,1080p (Full HD),30.0,25.0,8.0,10.0,274.9,6.0,64.0,7.7,166.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
52.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,45.0,Yok,64.0,Yok,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,438.0,8.0,256.0,8.58,219.0,,Yok,Var,Var,Var,Var,,Var,Android,Var
71.0,6.1,OLED,FHD+,120.0,3095.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
31.0,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
42.0,5.5,IPS LCD,FHD,60.0,2675.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,64.0,7.5,202.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
54.0,6.67,OLED,FHD+,120.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,6.0,374.0,8.0,256.0,7.76,187.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
58.0,6.7,OLED,FHD+,120.0,5000.0,Var,100.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,7.0,595.8,12.0,256.0,6.98,195.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
58.0,6.95,IPS LCD,FHD+,144.0,5000.0,Var,33.0,Yok,100.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,1019600.0,12.0,256.0,8.0,230.0,Metal,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
85.0,6.7,OLED,FHD+,120.0,4441.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1740400.0,8.0,1.0,8.25,221.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
64.0,6.1,OLED,FHD+,60.0,2815.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1250400.0,4.0,256.0,7.4,164.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
37.0,6.53,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,280.7,4.0,64.0,9.1,198.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
30.0,4.7,IPS LCD,HD+,60.0,1960.0,Yok,,Yok,12.0,Var,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,441.2,2.0,32.0,7.1,138.0,Alüminyum,Yok,Var,Var,Var,Var,4.2,Var,iOS,Var
66.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,696.6,12.0,512.0,8.75,196.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Var
74.0,6.7,OLED,FHD+,60.0,4383.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
63.0,6.7,Super AMOLED,FHD+,60.0,4300.0,Var,25.0,Var,12.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,,8.0,256.0,8.3,192.0,Polikarbonat,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
22.0,6.09,IPS LCD,HD+,60.0,3020.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,4.0,12.0,,2.0,32.0,8.0,150.0,,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
50.0,6.5,OLED,FHD+,60.0,3174.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,831.2,4.0,64.0,7.7,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
34.0,5.5,IPS LCD,FHD,60.0,2900.0,Yok,,Yok,12.0,Var,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,496.1,3.0,32.0,7.3,188.0,Alüminyum,Yok,Var,Var,Var,Var,4.2,Var,iOS,Var
76.0,6.86,AMOLED,FHD+,120.0,4780.0,Var,67.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1960500.0,12.0,512.0,7.8,190.0,,Var,Var,Var,Var,Var,5.4,Var,Android,Yok
69.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,120.0,Yok,200.0,Var,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,1345300.0,12.0,256.0,8.6,205.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
80.0,6.7,OLED,FHD+,120.0,4323.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,7.85,240.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
62.0,6.7,Dynamic AMOLED,FHD+,120.0,3300.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,5.0,940.0,8.0,128.0,6.9,183.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Var
57.0,6.67,IPS LCD,FHD+,144.0,5000.0,Var,33.0,Yok,108.0,Var,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861.0,8.0,128.0,9.33,218.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Yok
47.0,6.7,IPS LCD,HD+,120.0,5160.0,Var,45.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,274.6,6.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
61.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,595.6,8.0,256.0,7.54,177.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
45.0,6.43,AMOLED,FHD+,60.0,5000.0,Var,33.0,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,11.0,,4.0,128.0,7.95,175.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
47.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,64.0,9.67,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
29.0,6.4,PLS,HD+,60.0,4000.0,Var,15.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,14.0,,2.0,32.0,8.0,177.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
83.0,6.5,OLED,FHD+,120.0,3149.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2123800.0,12.0,1.0,5.64,165.0,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
44.0,6.7,IPS LCD,HD+,120.0,5000.0,Var,18.0,Yok,48.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,261.6,6.0,128.0,8.1,185.6,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,,Android,Var
56.0,6.67,AMOLED,FHD+,120.0,5020.0,Var,33.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,417.8,8.0,256.0,8.1,193.0,Cam,Yok,Var,Var,Var,Var,5.1,Var,Android,Var
44.0,6.5,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
32.0,6.3,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,9.04,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
47.0,6.7,Super AMOLED,FHD+,60.0,4500.0,Var,25.0,Yok,32.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,11.0,310.5,6.0,128.0,7.9,183.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
55.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,1080p (Full HD),30.0,16.0,8.0,6.0,367.5,8.0,512.0,7.92,187.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
80.0,6.7,OLED,FHD+,60.0,4674.0,Var,30.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1572700.0,8.0,512.0,7.8,199.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
57.0,6.5,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,13.0,8.0,5.0,485.5,8.0,256.0,8.3,197.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
39.0,6.6,PLS,FHD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,8.8,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
66.0,6.81,AMOLED,QHD+,120.0,4600.0,Var,55.0,Var,108.0,Var,4320p (Ultra HD) 8K,30.0,20.0,8.0,5.0,,8.0,256.0,8.06,196.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
64.0,6.67,AMOLED,FHD+,120.0,5110.0,Var,45.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,20.0,8.0,4.0,646.6,8.0,256.0,8.4,190.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
64.0,6.67,AMOLED,FHD+,120.0,5100.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,512.0,7.98,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
46.0,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,334.9,8.0,128.0,7.68,186.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
60.0,6.78,AMOLED,FHD+,120.0,6000.0,Var,70.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,439.2,12.0,256.0,7.88,195.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
57.0,6.67,AMOLED,FHD+,60.0,4700.0,Var,30.0,Yok,64.0,Yok,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,756.2,8.0,256.0,8.9,219.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Yok
66.0,6.7,Dynamic AMOLED,QHD+,120.0,4500.0,Var,25.0,Var,12.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,,8.0,128.0,7.8,186.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
46.0,5.8,OLED,FHD+,60.0,2716.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,623.2,3.0,64.0,7.7,174.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
75.0,6.1,OLED,FHD+,60.0,4005.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1405700.0,8.0,512.0,7.8,167.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
74.0,6.42,AMOLED,FHD+,120.0,5750.0,Var,70.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1157000.0,12.0,512.0,11.98,249.0,,Var,Var,Var,Var,Var,5.3,Var,Android,Var
42.0,6.68,IPS LCD,HD+,90.0,5500.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,Plastik (Metalik Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
45.0,6.74,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,276.6,8.0,256.0,8.09,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
51.0,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,256.0,7.95,178.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
51.0,6.55,AMOLED,FHD+,90.0,4250.0,Var,33.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,411.9,6.0,128.0,6.81,157.0,Cam,Yok,Var,Var,Var,Var,5.1,Var,Android,Yok
62.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,200.0,Var,1080p (Full HD),60.0,16.0,8.0,6.0,433.2,12.0,512.0,7.98,179.0,,Yok,Var,Var,Var,Var,5.3,Var,Android,Var
44.0,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,273.0,8.0,128.0,7.64,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
68.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,90.0,Yok,50.0,Var,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,1628600.0,8.0,256.0,7.8,179.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
50.0,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,128.0,7.95,178.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
49.0,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,408.0,8.0,128.0,7.95,178.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
67.0,6.1,OLED,FHD+,60.0,3227.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,7.65,174.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
48.0,6.43,AMOLED,FHD+,60.0,4310.0,Var,30.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,12.0,331.9,8.0,128.0,7.8,172.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Var,Android,Yok
45.0,6.67,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,Cam,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
20.0,5.5,Super AMOLED,HD,60.0,3000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,28.0,,1.5,16.0,7.5,171.0,Plastik,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
69.0,6.77,AMOLED,FHD+,120.0,6000.0,Var,90.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,806.1,12.0,256.0,7.39,199.0,Cam | Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
63.0,6.67,AMOLED,FHD+,120.0,5100.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,256.0,7.98,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
57.0,6.7,OLED,FHD+,120.0,4500.0,Var,66.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,590.9,8.0,256.0,6.88,168.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
68.0,6.1,OLED,FHD+,60.0,3279.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1381900.0,6.0,512.0,7.8,172.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
57.0,6.55,AMOLED,FHD+,120.0,4300.0,Var,67.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
57.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,,8.0,256.0,8.12,205.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.1,Var,Android,Var
59.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,808.8,8.0,128.0,8.8,203.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
77.0,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,Var,45.0,Var,108.0,Var,4320p (Ultra HD) 8K,24.0,40.0,8.0,4.0,1180900.0,12.0,512.0,8.9,228.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
32.0,6.52,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.4,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
40.0,6.53,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,13.0,8.0,12.0,,3.0,64.0,8.9,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,,Android,Var
44.0,6.53,IPS LCD,FHD+,60.0,4500.0,Var,18.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,20.0,8.0,12.0,439.2,6.0,64.0,8.8,199.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
25.0,6.2,PLS,HD+,60.0,4000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,2.0,32.0,7.8,168.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
79.0,6.67,AMOLED,QHD+,120.0,6000.0,Var,90.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
49.0,6.7,IPS LCD,HD+,120.0,5160.0,Var,45.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,280.3,8.0,256.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
65.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
88.0,6.3,OLED,FHD+,120.0,3582.0,Var,25.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,3.0,1853700.0,8.0,1.0,8.25,199.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
42.0,6.75,IPS LCD,HD+,90.0,5200.0,Var,22.5,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,222.2,6.0,128.0,8.3,204.0,Plastik,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
50.0,6.5,Super AMOLED,FHD+,90.0,6000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,370.3,4.0,128.0,9.3,217.0,Plastik,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
77.0,6.7,AMOLED,QHD+,120.0,5000.0,Var,100.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1516900.0,16.0,256.0,8.53,205.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
61.0,6.8,AMOLED,FHD+,120.0,5160.0,Var,45.0,Yok,64.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,,8.0,256.0,8.9,210.5,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.0,Var,Android,Yok
